customer_id,first_name,last_name,email,region,member_since,loyalty_tier
CUST000764,Robert,Johnson,customer764@example.com,West,2020-02-22,Platinum
CUST000765,Jennifer,Thomas,customer765@example.com,East,2017-06-19,Gold
CUST000766,Nancy,Williams,customer766@example.com,Central,2016-11-27,Silver
CUST000767,John,Miller,customer767@example.com,Central,2020-06-26,Silver
CUST000768,Charles,Davis,customer768@example.com,West,2018-02-17,Bronze
CUST000769,Jessica,Taylor,customer769@example.com,South,2017-10-12,Gold
CUST000770,Jessica,Martinez,customer770@example.com,South,2021-08-20,Silver
CUST000771,Charles,Smith,customer771@example.com,West,2015-07-01,Bronze
CUST000772,Sarah,Taylor,customer772@example.com,Central,2015-05-18,Platinum
CUST000773,Thomas,Miller,customer773@example.com,West,2022-10-24,Bronze
CUST000774,Joseph,Davis,customer774@example.com,South,2015-12-07,Bronze
CUST000775,Jessica,Brown,customer775@example.com,South,2019-01-08,Gold
CUST000776,Linda,Anderson,customer776@example.com,North,2015-03-07,Platinum
CUST000777,Elizabeth,Williams,customer777@example.com,West,2021-05-25,Bronze
CUST000778,Joseph,Davis,customer778@example.com,South,2022-11-20,Platinum
CUST000779,Jennifer,Thomas,customer779@example.com,East,2022-01-11,Platinum
CUST000780,James,Moore,customer780@example.com,North,2019-04-26,Gold
CUST000781,Thomas,Smith,customer781@example.com,East,2019-10-11,Gold
CUST000782,Nancy,Rodriguez,customer782@example.com,Central,2017-04-28,Bronze
CUST000783,Nancy,Garcia,customer783@example.com,North,2020-10-09,Gold
CUST000784,Mary,Johnson,customer784@example.com,West,2019-02-06,Platinum
CUST000785,Nancy,Smith,customer785@example.com,East,2019-02-09,Silver
CUST000786,Karen,Taylor,customer786@example.com,North,2021-04-15,Silver
CUST000787,Robert,Garcia,customer787@example.com,South,2021-01-19,Bronze
CUST000788,Sarah,Taylor,customer788@example.com,Central,2022-11-18,Silver
CUST000789,Linda,Garcia,customer789@example.com,East,2017-12-31,Platinum
CUST000790,William,Smith,customer790@example.com,North,2019-03-08,Gold
CUST000791,Joseph,Davis,customer791@example.com,Central,2020-11-27,Bronze
CUST000792,Sarah,Taylor,customer792@example.com,Central,2022-08-10,Gold
CUST000793,Joseph,Martinez,customer793@example.com,East,2022-07-20,Bronze
CUST000794,Michael,Davis,customer794@example.com,North,2015-11-25,Platinum
CUST000795,Jennifer,Jones,customer795@example.com,North,2016-03-23,Silver
CUST000796,William,Johnson,customer796@example.com,South,2020-07-25,Silver
CUST000797,Michael,Rodriguez,customer797@example.com,North,2018-04-15,Platinum
CUST000798,Karen,Williams,customer798@example.com,West,2018-11-21,Platinum
CUST000799,Joseph,Taylor,customer799@example.com,North,2018-04-09,Silver
CUST000800,John,Smith,customer800@example.com,South,2020-10-29,Gold
CUST000801,Jessica,Martinez,customer801@example.com,East,2022-05-09,Gold
CUST000802,Sarah,Martinez,customer802@example.com,Central,2021-02-24,Platinum
CUST000803,Joseph,Jones,customer803@example.com,Central,2016-06-24,Gold
CUST000804,Jennifer,Thomas,customer804@example.com,East,2017-07-17,Platinum
CUST000805,Susan,Jones,customer805@example.com,North,2016-08-30,Gold
CUST000806,Elizabeth,Davis,customer806@example.com,South,2021-12-08,Silver
CUST000807,Karen,Jones,customer807@example.com,South,2016-12-19,Silver
CUST000808,Jennifer,Brown,customer808@example.com,North,2015-06-18,Gold
CUST000809,Charles,Williams,customer809@example.com,West,2017-12-02,Gold
CUST000810,Jennifer,Brown,customer810@example.com,Central,2022-12-06,Bronze
CUST000811,David,Garcia,customer811@example.com,South,2019-03-08,Platinum
CUST000812,Karen,Williams,customer812@example.com,Central,2018-05-20,Bronze
CUST000813,James,Miller,customer813@example.com,West,2016-08-18,Platinum
CUST000814,David,Williams,customer814@example.com,North,2021-02-15,Gold
CUST000815,Elizabeth,Davis,customer815@example.com,East,2021-06-07,Silver
CUST000816,Charles,Taylor,customer816@example.com,West,2018-10-19,Bronze
CUST000817,Sarah,Smith,customer817@example.com,South,2022-08-09,Bronze
CUST000818,Elizabeth,Smith,customer818@example.com,West,2021-12-04,Silver
CUST000819,Joseph,Garcia,customer819@example.com,North,2018-08-29,Bronze
CUST000820,Nancy,Anderson,customer820@example.com,South,2021-07-17,Silver
CUST000821,William,Brown,customer821@example.com,North,2015-12-09,Platinum
CUST000822,John,Rodriguez,customer822@example.com,West,2017-03-07,Platinum
CUST000823,David,Martinez,customer823@example.com,Central,2020-09-26,Bronze
CUST000824,Susan,Miller,customer824@example.com,South,2023-01-11,Platinum
CUST000825,Susan,Miller,customer825@example.com,East,2015-02-19,Gold
CUST000826,Susan,Garcia,customer826@example.com,East,2019-12-31,Bronze
CUST000827,Michael,Taylor,customer827@example.com,West,2019-08-30,Platinum
CUST000828,Elizabeth,Williams,customer828@example.com,West,2023-03-04,Platinum
CUST000829,Robert,Moore,customer829@example.com,Central,2021-09-15,Bronze
CUST000830,Robert,Brown,customer830@example.com,East,2020-04-28,Gold
CUST000831,John,Martinez,customer831@example.com,West,2015-12-29,Bronze
CUST000832,Jessica,Anderson,customer832@example.com,East,2019-08-25,Silver
CUST000833,Karen,Davis,customer833@example.com,Central,2016-07-14,Silver
CUST000834,Jennifer,Moore,customer834@example.com,West,2018-03-31,Platinum
CUST000835,Mary,Moore,customer835@example.com,East,2021-07-25,Gold
CUST000836,Sarah,Rodriguez,customer836@example.com,West,2017-07-08,Bronze
CUST000837,James,Williams,customer837@example.com,East,2018-05-14,Platinum
CUST000838,Patricia,Anderson,customer838@example.com,East,2019-09-05,Silver
CUST000839,Sarah,Taylor,customer839@example.com,South,2015-04-27,Bronze
CUST000840,William,Davis,customer840@example.com,North,2021-09-19,Gold
CUST000841,Charles,Davis,customer841@example.com,Central,2019-11-22,Gold
CUST000842,Sarah,Taylor,customer842@example.com,North,2019-03-09,Bronze
CUST000843,William,Williams,customer843@example.com,Central,2015-08-28,Silver
CUST000844,David,Davis,customer844@example.com,South,2019-01-03,Silver
CUST000845,Mary,Jones,customer845@example.com,East,2019-09-15,Gold
CUST000846,Mary,Jones,customer846@example.com,East,2020-12-09,Bronze
CUST000847,Thomas,Brown,customer847@example.com,South,2016-01-23,Silver
CUST000848,Karen,Garcia,customer848@example.com,East,2022-09-06,Gold
CUST000849,William,Anderson,customer849@example.com,East,2016-01-28,Gold
CUST000850,Robert,Smith,customer850@example.com,South,2020-10-23,Gold
CUST000851,Susan,Thomas,customer851@example.com,West,2019-08-15,Gold
CUST000852,Jennifer,Johnson,customer852@example.com,South,2016-09-25,Silver
CUST000853,Michael,Thomas,customer853@example.com,Central,2021-11-17,Bronze
CUST000854,Jessica,Davis,customer854@example.com,North,2016-04-22,Silver
CUST000855,James,Davis,customer855@example.com,East,2018-06-30,Gold
CUST000856,Robert,Moore,customer856@example.com,West,2021-09-13,Gold
CUST000857,Jennifer,Taylor,customer857@example.com,East,2015-04-28,Bronze
CUST000858,Linda,Williams,customer858@example.com,South,2022-09-19,Silver
CUST000859,Elizabeth,Williams,customer859@example.com,South,2016-06-17,Bronze
CUST000860,Jessica,Taylor,customer860@example.com,North,2015-11-15,Bronze
CUST000861,Sarah,Thomas,customer861@example.com,West,2015-06-24,Silver
CUST000862,Patricia,Smith,customer862@example.com,Central,2021-08-26,Bronze
CUST000863,Sarah,Johnson,customer863@example.com,East,2015-06-27,Bronze
CUST000864,Elizabeth,Anderson,customer864@example.com,North,2016-01-31,Bronze
CUST000865,Nancy,Brown,customer865@example.com,Central,2017-03-30,Silver
CUST000866,Susan,Smith,customer866@example.com,North,2016-08-19,Gold
CUST000867,Charles,Garcia,customer867@example.com,East,2016-10-19,Silver
CUST000868,Thomas,Martinez,customer868@example.com,North,2016-02-10,Bronze
CUST000869,Thomas,Brown,customer869@example.com,South,2018-02-28,Silver
CUST000870,Karen,Smith,customer870@example.com,North,2017-05-26,Platinum
CUST000871,Susan,Taylor,customer871@example.com,Central,2017-01-28,Platinum
CUST000872,Patricia,Williams,customer872@example.com,East,2019-04-04,Platinum
CUST000873,Michael,Rodriguez,customer873@example.com,South,2019-07-28,Bronze
CUST000874,David,Johnson,customer874@example.com,West,2016-03-27,Silver
CUST000875,Sarah,Thomas,customer875@example.com,East,2022-11-26,Gold
CUST000876,Karen,Taylor,customer876@example.com,North,2015-12-03,Gold
CUST000877,Sarah,Johnson,customer877@example.com,West,2018-03-07,Platinum
CUST000878,Nancy,Taylor,customer878@example.com,East,2022-09-15,Platinum
CUST000879,Linda,Rodriguez,customer879@example.com,West,2018-04-05,Platinum
CUST000880,Michael,Moore,customer880@example.com,North,2020-05-02,Gold
CUST000881,Jennifer,Smith,customer881@example.com,West,2022-07-15,Bronze
CUST000882,Richard,Davis,customer882@example.com,Central,2022-05-21,Bronze
CUST000883,Patricia,Williams,customer883@example.com,West,2019-06-29,Bronze
CUST000884,Jennifer,Johnson,customer884@example.com,East,2017-03-26,Gold
CUST000885,Michael,Martinez,customer885@example.com,West,2016-05-17,Silver
CUST000886,Jessica,Taylor,customer886@example.com,West,2018-02-14,Gold
CUST000887,Richard,Garcia,customer887@example.com,West,2022-06-23,Platinum
CUST000888,Sarah,Rodriguez,customer888@example.com,East,2016-08-26,Platinum
CUST000889,Patricia,Johnson,customer889@example.com,East,2020-06-27,Platinum
CUST000890,Linda,Anderson,customer890@example.com,South,2015-05-02,Bronze
CUST000891,Mary,Moore,customer891@example.com,North,2020-08-02,Bronze
CUST000892,Jennifer,Miller,customer892@example.com,Central,2022-08-14,Gold
CUST000893,Robert,Jones,customer893@example.com,Central,2021-12-27,Bronze
CUST000894,John,Anderson,customer894@example.com,Central,2020-07-09,Platinum
CUST000895,Michael,Jones,customer895@example.com,West,2020-07-01,Gold
CUST000896,Karen,Garcia,customer896@example.com,Central,2021-02-16,Bronze
CUST000897,Mary,Miller,customer897@example.com,North,2019-04-21,Platinum
CUST000898,David,Moore,customer898@example.com,West,2019-12-18,Platinum
CUST000899,Mary,Smith,customer899@example.com,South,2021-03-30,Gold
CUST000900,Jennifer,Davis,customer900@example.com,West,2016-07-04,Gold
CUST000901,Richard,Davis,customer901@example.com,North,2021-05-19,Platinum
CUST000902,Karen,Anderson,customer902@example.com,Central,2021-06-01,Platinum
CUST000903,Sarah,Rodriguez,customer903@example.com,South,2020-09-06,Bronze
CUST000904,Richard,Jones,customer904@example.com,West,2021-08-17,Platinum
CUST000905,Nancy,Anderson,customer905@example.com,East,2018-03-11,Gold
CUST000906,Mary,Smith,customer906@example.com,Central,2015-07-04,Silver
CUST000907,Susan,Garcia,customer907@example.com,Central,2015-04-21,Gold
CUST000908,Richard,Johnson,customer908@example.com,West,2018-11-14,Gold
CUST000909,Jessica,Garcia,customer909@example.com,North,2022-06-01,Silver
CUST000910,Linda,Brown,customer910@example.com,East,2021-08-24,Bronze
CUST000911,John,Moore,customer911@example.com,East,2016-04-13,Gold
CUST000912,Jennifer,Smith,customer912@example.com,Central,2018-08-28,Bronze
CUST000913,Joseph,Anderson,customer913@example.com,West,2021-05-15,Platinum
CUST000914,William,Smith,customer914@example.com,West,2021-08-05,Bronze
CUST000915,David,Miller,customer915@example.com,Central,2019-05-18,Gold
CUST000916,Charles,Johnson,customer916@example.com,West,2016-02-14,Silver
CUST000917,David,Davis,customer917@example.com,Central,2022-06-26,Gold
CUST000918,Jennifer,Martinez,customer918@example.com,East,2019-01-28,Platinum
CUST000919,Michael,Davis,customer919@example.com,North,2021-01-03,Silver
CUST000920,Elizabeth,Jones,customer920@example.com,North,2018-05-02,Platinum
CUST000921,Linda,Martinez,customer921@example.com,North,2023-01-18,Bronze
CUST000922,Charles,Garcia,customer922@example.com,East,2015-10-03,Platinum
CUST000923,Jessica,Brown,customer923@example.com,East,2015-11-11,Gold
CUST000924,Thomas,Thomas,customer924@example.com,East,2019-11-09,Gold
CUST000925,Michael,Miller,customer925@example.com,West,2017-10-26,Platinum
CUST000926,Karen,Williams,customer926@example.com,North,2022-01-15,Silver
CUST000927,Charles,Davis,customer927@example.com,South,2022-05-30,Platinum
CUST000928,William,Anderson,customer928@example.com,Central,2021-11-21,Platinum
CUST000929,Charles,Taylor,customer929@example.com,North,2020-11-09,Silver
CUST000930,Susan,Davis,customer930@example.com,South,2017-09-11,Silver
CUST000931,Elizabeth,Moore,customer931@example.com,West,2019-08-08,Gold
CUST000932,John,Anderson,customer932@example.com,South,2019-08-17,Gold
CUST000933,Elizabeth,Anderson,customer933@example.com,South,2017-11-16,Silver
CUST000934,Richard,Brown,customer934@example.com,North,2016-09-06,Silver
CUST000935,James,Brown,customer935@example.com,East,2020-03-16,Platinum
CUST000936,Karen,Miller,customer936@example.com,West,2022-04-03,Bronze
CUST000937,Michael,Williams,customer937@example.com,East,2016-07-12,Bronze
CUST000938,William,Thomas,customer938@example.com,East,2022-05-21,Silver
CUST000939,Mary,Taylor,customer939@example.com,West,2015-03-23,Bronze
CUST000940,John,Garcia,customer940@example.com,Central,2018-05-05,Bronze
CUST000941,Jessica,Garcia,customer941@example.com,North,2019-06-14,Silver
CUST000942,Linda,Johnson,customer942@example.com,Central,2020-08-11,Bronze
CUST000943,Thomas,Anderson,customer943@example.com,Central,2020-11-21,Gold
CUST000944,Sarah,Johnson,customer944@example.com,South,2021-09-22,Bronze
CUST000945,David,Garcia,customer945@example.com,Central,2019-05-17,Silver
CUST000946,Jessica,Brown,customer946@example.com,South,2016-03-13,Silver
CUST000947,Michael,Jones,customer947@example.com,West,2019-07-31,Gold
CUST000948,Charles,Smith,customer948@example.com,West,2020-12-25,Gold
CUST000949,Patricia,Garcia,customer949@example.com,Central,2019-10-02,Platinum
CUST000950,Linda,Jones,customer950@example.com,South,2019-01-26,Platinum
CUST000951,Susan,Moore,customer951@example.com,East,2015-03-28,Bronze
CUST000952,Mary,Taylor,customer952@example.com,South,2017-11-02,Platinum
CUST000953,Elizabeth,Anderson,customer953@example.com,East,2022-09-07,Bronze
CUST000954,Karen,Moore,customer954@example.com,South,2019-12-18,Platinum
CUST000955,James,Miller,customer955@example.com,East,2018-05-17,Bronze
CUST000956,Linda,Jones,customer956@example.com,South,2016-10-18,Platinum
CUST000957,David,Thomas,customer957@example.com,West,2015-05-19,Gold
CUST000958,John,Moore,customer958@example.com,West,2020-04-13,Platinum
CUST000959,David,Taylor,customer959@example.com,West,2016-02-16,Silver
CUST000960,William,Rodriguez,customer960@example.com,North,2018-12-12,Platinum
CUST000961,Nancy,Taylor,customer961@example.com,Central,2018-08-31,Platinum
CUST000962,James,Thomas,customer962@example.com,North,2022-03-12,Silver
CUST000963,Joseph,Thomas,customer963@example.com,South,2015-01-13,Platinum
CUST000964,Michael,Anderson,customer964@example.com,East,2018-07-09,Bronze
CUST000965,Patricia,Williams,customer965@example.com,South,2020-10-16,Silver
CUST000966,Nancy,Anderson,customer966@example.com,West,2018-08-01,Platinum
CUST000967,Sarah,Moore,customer967@example.com,South,2017-12-03,Silver
CUST000968,Charles,Moore,customer968@example.com,East,2018-02-28,Silver
CUST000969,John,Miller,customer969@example.com,East,2017-01-15,Platinum
CUST000970,Richard,Moore,customer970@example.com,Central,2017-07-08,Bronze
CUST000971,James,Rodriguez,customer971@example.com,Central,2022-01-10,Silver
CUST000972,John,Davis,customer972@example.com,South,2017-12-08,Silver
CUST000973,Mary,Miller,customer973@example.com,Central,2019-10-23,Gold
CUST000974,Robert,Johnson,customer974@example.com,East,2016-11-27,Bronze
CUST000975,James,Taylor,customer975@example.com,Central,2019-11-18,Platinum
CUST000976,Sarah,Johnson,customer976@example.com,South,2023-01-01,Silver
CUST000977,Michael,Moore,customer977@example.com,East,2018-03-25,Platinum
CUST000978,Richard,Williams,customer978@example.com,West,2017-04-26,Silver
CUST000979,Elizabeth,Taylor,customer979@example.com,South,2019-09-10,Silver
CUST000980,Jessica,Thomas,customer980@example.com,South,2015-04-28,Gold
CUST000981,William,Brown,customer981@example.com,Central,2020-01-22,Silver
CUST000982,Susan,Martinez,customer982@example.com,West,2015-12-18,Bronze
CUST000983,Sarah,Williams,customer983@example.com,East,2022-10-09,Platinum
CUST000984,Michael,Taylor,customer984@example.com,West,2022-12-11,Platinum
CUST000985,Nancy,Jones,customer985@example.com,North,2016-01-26,Bronze
CUST000986,Mary,Garcia,customer986@example.com,South,2020-04-12,Gold
CUST000987,Nancy,Anderson,customer987@example.com,Central,2022-12-16,Bronze
CUST000988,James,Jones,customer988@example.com,Central,2021-12-13,Platinum
CUST000989,Elizabeth,Miller,customer989@example.com,East,2016-06-25,Bronze
CUST000990,Charles,Williams,customer990@example.com,East,2016-11-26,Platinum
CUST000991,David,Davis,customer991@example.com,South,2016-01-03,Gold
CUST000992,Thomas,Miller,customer992@example.com,South,2017-12-02,Bronze
CUST000993,David,Smith,customer993@example.com,South,2020-08-06,Gold
CUST000994,Susan,Miller,customer994@example.com,East,2017-12-14,Gold
CUST000995,Thomas,Garcia,customer995@example.com,West,2016-11-06,Gold
CUST000996,Sarah,Thomas,customer996@example.com,South,2021-03-26,Platinum
CUST000997,Mary,Brown,customer997@example.com,South,2015-08-12,Silver
CUST000998,Jennifer,Smith,customer998@example.com,West,2017-12-01,Silver
CUST000999,Joseph,Miller,customer999@example.com,North,2020-07-20,Bronze
CUST001000,Joseph,Garcia,customer1000@example.com,Central,2020-06-10,Platinum
CUST001001,Sarah,Johnson,customer1001@example.com,South,2016-05-21,Gold
CUST001002,John,Brown,customer1002@example.com,East,2017-01-09,Silver
CUST001003,Thomas,Moore,customer1003@example.com,East,2021-04-26,Silver
CUST001004,Charles,Smith,customer1004@example.com,Central,2021-05-26,Silver
CUST001005,Jessica,Johnson,customer1005@example.com,South,2020-08-02,Bronze
CUST001006,David,Smith,customer1006@example.com,East,2022-08-22,Bronze
CUST001007,Richard,Garcia,customer1007@example.com,Central,2016-03-10,Gold
CUST001008,Robert,Smith,customer1008@example.com,North,2020-02-29,Platinum
CUST001009,Joseph,Anderson,customer1009@example.com,East,2021-08-30,Bronze
CUST001010,David,Smith,customer1010@example.com,Central,2020-01-30,Gold
CUST001011,Charles,Williams,customer1011@example.com,South,2015-07-19,Gold
CUST001012,David,Thomas,customer1012@example.com,North,2015-10-17,Platinum
CUST001013,John,Miller,customer1013@example.com,East,2016-12-30,Silver
CUST001014,Richard,Johnson,customer1014@example.com,North,2017-05-02,Silver
CUST001015,Richard,Thomas,customer1015@example.com,West,2018-03-13,Silver
CUST001016,Patricia,Jones,customer1016@example.com,West,2019-11-06,Gold
CUST001017,Nancy,Williams,customer1017@example.com,East,2022-06-18,Bronze
CUST001018,Susan,Rodriguez,customer1018@example.com,South,2020-06-28,Platinum
CUST001019,Richard,Davis,customer1019@example.com,East,2021-04-25,Platinum
CUST001020,John,Thomas,customer1020@example.com,West,2019-02-17,Silver
CUST001021,Jessica,Anderson,customer1021@example.com,West,2016-01-16,Bronze
CUST001022,Thomas,Garcia,customer1022@example.com,West,2022-08-02,Silver
CUST001023,Robert,Davis,customer1023@example.com,Central,2022-01-22,Bronze
CUST001024,Elizabeth,Davis,customer1024@example.com,West,2015-11-21,Platinum
CUST001025,Elizabeth,Williams,customer1025@example.com,South,2022-09-03,Gold
CUST001026,Linda,Rodriguez,customer1026@example.com,West,2018-04-25,Bronze
CUST001027,Karen,Johnson,customer1027@example.com,North,2020-10-03,Bronze
CUST001028,Thomas,Miller,customer1028@example.com,West,2016-01-23,Platinum
CUST001029,Charles,Moore,customer1029@example.com,East,2018-12-26,Gold
CUST001030,Charles,Johnson,customer1030@example.com,Central,2015-03-08,Bronze
CUST001031,Joseph,Williams,customer1031@example.com,South,2019-05-29,Bronze
CUST001032,John,Miller,customer1032@example.com,East,2018-07-09,Platinum
CUST001033,Joseph,Martinez,customer1033@example.com,East,2018-10-30,Silver
CUST001034,Michael,Williams,customer1034@example.com,North,2021-10-10,Gold
CUST001035,Patricia,Miller,customer1035@example.com,Central,2015-03-15,Bronze
CUST001036,Richard,Johnson,customer1036@example.com,North,2016-12-04,Platinum
CUST001037,Joseph,Taylor,customer1037@example.com,West,2022-05-18,Platinum
CUST001038,Elizabeth,Martinez,customer1038@example.com,Central,2019-01-17,Platinum
CUST001039,Elizabeth,Johnson,customer1039@example.com,South,2016-07-07,Bronze
CUST001040,Michael,Johnson,customer1040@example.com,North,2022-10-21,Silver
CUST001041,James,Brown,customer1041@example.com,West,2022-04-10,Silver
CUST001042,Linda,Miller,customer1042@example.com,Central,2017-02-20,Bronze
CUST001043,Elizabeth,Thomas,customer1043@example.com,West,2016-08-29,Platinum
CUST001044,Jessica,Smith,customer1044@example.com,North,2016-11-11,Silver
CUST001045,Joseph,Davis,customer1045@example.com,West,2015-03-22,Platinum
CUST001046,Charles,Brown,customer1046@example.com,South,2018-04-22,Platinum
CUST001047,Mary,Garcia,customer1047@example.com,North,2016-02-25,Platinum
CUST001048,Jessica,Moore,customer1048@example.com,West,2021-06-28,Gold
CUST001049,Mary,Davis,customer1049@example.com,West,2020-06-14,Platinum
CUST001050,Linda,Taylor,customer1050@example.com,North,2020-12-03,Bronze
CUST001051,Jessica,Martinez,customer1051@example.com,East,2021-03-16,Bronze
CUST001052,William,Anderson,customer1052@example.com,West,2020-04-22,Bronze
CUST001053,Sarah,Martinez,customer1053@example.com,East,2020-01-11,Platinum
CUST001054,James,Williams,customer1054@example.com,East,2023-02-22,Silver
CUST001055,Sarah,Garcia,customer1055@example.com,West,2017-08-08,Silver
CUST001056,Charles,Anderson,customer1056@example.com,East,2021-10-02,Platinum
CUST001057,Robert,Jones,customer1057@example.com,West,2019-09-04,Gold
CUST001058,Sarah,Thomas,customer1058@example.com,South,2021-12-22,Silver
CUST001059,Elizabeth,Taylor,customer1059@example.com,North,2022-06-25,Platinum
CUST001060,Robert,Williams,customer1060@example.com,South,2016-10-02,Platinum
CUST001061,Patricia,Thomas,customer1061@example.com,West,2020-07-15,Gold
CUST001062,Linda,Brown,customer1062@example.com,Central,2015-07-12,Bronze
CUST001063,Susan,Jones,customer1063@example.com,East,2022-08-04,Silver
CUST001064,Jennifer,Moore,customer1064@example.com,Central,2015-05-11,Bronze
CUST001065,David,Miller,customer1065@example.com,North,2021-12-04,Silver
CUST001066,Patricia,Rodriguez,customer1066@example.com,South,2020-06-15,Gold
CUST001067,David,Thomas,customer1067@example.com,East,2015-07-11,Gold
CUST001068,Robert,Moore,customer1068@example.com,Central,2021-10-11,Bronze
CUST001069,Mary,Davis,customer1069@example.com,West,2016-03-30,Bronze
CUST001070,Nancy,Martinez,customer1070@example.com,North,2021-04-22,Bronze
CUST001071,Thomas,Johnson,customer1071@example.com,South,2022-01-24,Bronze
CUST001072,Michael,Garcia,customer1072@example.com,South,2023-03-03,Gold
CUST001073,Joseph,Thomas,customer1073@example.com,Central,2020-08-03,Bronze
CUST001074,Robert,Anderson,customer1074@example.com,East,2018-10-02,Silver
CUST001075,Patricia,Moore,customer1075@example.com,South,2019-12-04,Platinum
CUST001076,James,Brown,customer1076@example.com,West,2018-10-30,Gold
CUST001077,Thomas,Williams,customer1077@example.com,North,2017-12-25,Gold
CUST001078,Jessica,Garcia,customer1078@example.com,South,2016-09-12,Platinum
CUST001079,Linda,Williams,customer1079@example.com,West,2019-08-21,Platinum
CUST001080,Joseph,Moore,customer1080@example.com,Central,2022-08-26,Gold
CUST001081,James,Davis,customer1081@example.com,South,2015-02-10,Bronze
CUST001082,John,Garcia,customer1082@example.com,East,2019-07-04,Silver
CUST001083,Jessica,Smith,customer1083@example.com,West,2015-06-01,Silver
CUST001084,Charles,Smith,customer1084@example.com,Central,2018-04-26,Platinum
CUST001085,Richard,Anderson,customer1085@example.com,Central,2018-05-31,Gold
CUST001086,Susan,Smith,customer1086@example.com,East,2020-12-01,Silver
CUST001087,Richard,Davis,customer1087@example.com,South,2021-02-07,Platinum
CUST001088,Susan,Thomas,customer1088@example.com,West,2017-03-19,Gold
CUST001089,John,Smith,customer1089@example.com,Central,2018-10-02,Platinum
CUST001090,Robert,Rodriguez,customer1090@example.com,Central,2018-03-08,Silver
CUST001091,John,Rodriguez,customer1091@example.com,Central,2018-07-02,Gold
CUST001092,Jennifer,Smith,customer1092@example.com,North,2021-01-20,Gold
CUST001093,Linda,Moore,customer1093@example.com,East,2023-02-23,Platinum
CUST001094,Thomas,Johnson,customer1094@example.com,North,2019-03-08,Gold
CUST001095,Thomas,Garcia,customer1095@example.com,North,2015-07-15,Bronze
CUST001096,Joseph,Jones,customer1096@example.com,Central,2015-01-22,Platinum
CUST001097,David,Brown,customer1097@example.com,Central,2021-05-05,Silver
CUST001098,Susan,Jones,customer1098@example.com,East,2022-06-24,Silver
CUST001099,Richard,Rodriguez,customer1099@example.com,South,2016-03-07,Gold
CUST001100,Thomas,Martinez,customer1100@example.com,South,2019-01-19,Platinum
CUST001101,Patricia,Williams,customer1101@example.com,West,2019-08-15,Bronze
CUST001102,John,Smith,customer1102@example.com,West,2016-06-16,Platinum
CUST001103,Michael,Davis,customer1103@example.com,North,2019-02-21,Platinum
CUST001104,Charles,Rodriguez,customer1104@example.com,Central,2019-06-06,Gold
CUST001105,Charles,Davis,customer1105@example.com,West,2019-12-08,Platinum
CUST001106,Jessica,Moore,customer1106@example.com,South,2016-08-14,Silver
CUST001107,Sarah,Taylor,customer1107@example.com,West,2016-06-13,Bronze
CUST001108,Michael,Davis,customer1108@example.com,West,2015-05-14,Silver
CUST001109,Karen,Garcia,customer1109@example.com,North,2021-09-30,Platinum
CUST001110,Patricia,Johnson,customer1110@example.com,East,2021-05-30,Gold
CUST001111,Mary,Rodriguez,customer1111@example.com,South,2016-04-27,Gold
CUST001112,Elizabeth,Garcia,customer1112@example.com,East,2018-04-19,Platinum
CUST001113,James,Thomas,customer1113@example.com,South,2016-08-05,Platinum
CUST001114,Mary,Jones,customer1114@example.com,East,2017-06-02,Silver
CUST001115,Sarah,Smith,customer1115@example.com,North,2021-02-20,Gold
CUST001116,John,Moore,customer1116@example.com,North,2019-09-07,Platinum
CUST001117,Charles,Jones,customer1117@example.com,Central,2020-01-27,Gold
CUST001118,Richard,Davis,customer1118@example.com,Central,2016-06-27,Silver
CUST001119,Thomas,Anderson,customer1119@example.com,West,2020-01-17,Platinum
CUST001120,Robert,Moore,customer1120@example.com,East,2016-01-01,Platinum
CUST001121,Richard,Brown,customer1121@example.com,West,2018-10-20,Bronze
CUST001122,Joseph,Taylor,customer1122@example.com,East,2022-03-30,Bronze
CUST001123,Jennifer,Taylor,customer1123@example.com,North,2021-05-31,Gold
CUST001124,Karen,Anderson,customer1124@example.com,North,2022-03-22,Bronze
CUST001125,Michael,Martinez,customer1125@example.com,Central,2021-06-20,Bronze
CUST001126,Charles,Rodriguez,customer1126@example.com,South,2020-05-03,Bronze
CUST001127,Patricia,Anderson,customer1127@example.com,Central,2017-01-06,Bronze
CUST001128,William,Thomas,customer1128@example.com,South,2017-10-01,Platinum
CUST001129,John,Thomas,customer1129@example.com,Central,2021-10-21,Gold
CUST001130,Richard,Martinez,customer1130@example.com,North,2020-07-06,Bronze
CUST001131,David,Miller,customer1131@example.com,South,2019-08-27,Bronze
CUST001132,Thomas,Garcia,customer1132@example.com,West,2017-11-19,Bronze
CUST001133,Patricia,Johnson,customer1133@example.com,Central,2016-11-19,Gold
CUST001134,Robert,Williams,customer1134@example.com,East,2016-01-03,Silver
CUST001135,Elizabeth,Miller,customer1135@example.com,South,2015-08-30,Gold
CUST001136,Jennifer,Smith,customer1136@example.com,North,2018-05-05,Platinum
CUST001137,Patricia,Garcia,customer1137@example.com,South,2019-08-18,Gold
CUST001138,William,Miller,customer1138@example.com,North,2015-08-01,Silver
CUST001139,Linda,Thomas,customer1139@example.com,Central,2021-07-28,Silver
CUST001140,Sarah,Rodriguez,customer1140@example.com,Central,2019-04-27,Bronze
CUST001141,William,Smith,customer1141@example.com,East,2020-03-18,Platinum
